   155    0.44394E+04    0.99691E+00   -0.44080E+02    0.30291E+07    0.27191E+04
   156    0.44698E+04    0.99011E+00   -0.43976E+02    0.30109E+07    0.26850E+04
   157    0.45001E+04    0.98296E+00   -0.43846E+02    0.29928E+07    0.26513E+04
   158    0.45302E+04    0.97553E+00   -0.43691E+02    0.29750E+07    0.26181E+04
   159    0.45599E+04    0.96767E+00   -0.43512E+02    0.29572E+07    0.25853E+04
   160    0.45894E+04    0.95954E+00   -0.43306E+02    0.29397E+07    0.25531E+04
   161    0.46187E+04    0.95120E+00   -0.43076E+02    0.29222E+07    0.25213E+04
   162    0.46477E+04    0.94252E+00   -0.42821E+02    0.29049E+07    0.24900E+04
   163    0.46765E+04    0.93355E+00   -0.42539E+02    0.28878E+07    0.24591E+04
   164    0.47049E+04    0.92437E+00   -0.42233E+02    0.28708E+07    0.24287E+04
   165    0.47331E+04    0.91492E+00   -0.41899E+02    0.28540E+07    0.23988E+04
   166    0.47611E+04    0.90534E+00   -0.41540E+02    0.28373E+07    0.23694E+04
   167    0.47888E+04    0.89540E+00   -0.41156E+02    0.28207E+07    0.23405E+04
   168    0.48160E+04    0.88548E+00   -0.40745E+02    0.28043E+07    0.23120E+04
   169    0.48429E+04    0.87528E+00   -0.40307E+02    0.27880E+07    0.22840E+04
   170    0.48696E+04    0.86502E+00   -0.39844E+02    0.27719E+07    0.22564E+04
   171    0.48958E+04    0.85470E+00   -0.39352E+02    0.27559E+07    0.22293E+04
   172    0.49215E+04    0.84425E+00   -0.38834E+02    0.27401E+07    0.22027E+04
   173    0.49469E+04    0.83366E+00   -0.38290E+02    0.27243E+07    0.21766E+04
   174    0.49719E+04    0.82324E+00   -0.37720E+02    0.27088E+07    0.21509E+04
   175    0.49966E+04    0.81269E+00   -0.37122E+02    0.26933E+07    0.21257E+04
   176    0.50207E+04    0.80222E+00   -0.36497E+02    0.26780E+07    0.21010E+04
   177    0.50444E+04    0.79177E+00   -0.35847E+02    0.26628E+07    0.20767E+04
   178    0.50677E+04    0.78155E+00   -0.35169E+02    0.26478E+07    0.20529E+04
   179    0.50905E+04    0.77127E+00   -0.34465E+02    0.26329E+07    0.20295E+04
   180    0.51130E+04    0.76115E+00   -0.33735E+02    0.26181E+07    0.20065E+04
   181    0.51350E+04    0.75119E+00   -0.32979E+02    0.26034E+07    0.19840E+04
   182    0.51565E+04    0.74146E+00   -0.32196E+02    0.25889E+07    0.19618E+04
   183    0.51775E+04    0.73188E+00   -0.31387E+02    0.25745E+07    0.19401E+04
   184    0.51981E+04    0.72254E+00   -0.30552E+02    0.25602E+07    0.19187E+04
   185    0.52183E+04    0.71358E+00   -0.29693E+02    0.25460E+07    0.18977E+04
   186    0.52376E+04    0.70485E+00   -0.28807E+02    0.25320E+07    0.18771E+04
   187    0.52568E+04    0.69650E+00   -0.27896E+02    0.25181E+07    0.18568E+04
   188    0.52755E+04    0.68851E+00   -0.26960E+02    0.25043E+07    0.18368E+04
   189    0.52936E+04    0.68092E+00   -0.25999E+02    0.24906E+07    0.18172E+04
   190    0.53115E+04    0.67378E+00   -0.25014E+02    0.24770E+07    0.17979E+04
   191    0.53285E+04    0.66711E+00   -0.24003E+02    0.24635E+07    0.17790E+04
   192    0.53452E+04    0.66093E+00   -0.22968E+02    0.24502E+07    0.17603E+04
   193    0.53612E+04    0.65529E+00   -0.21910E+02    0.24370E+07    0.17419E+04
   194    0.53769E+04    0.65021E+00   -0.20828E+02    0.24238E+07    0.17237E+04
   195    0.53920E+04    0.64573E+00   -0.19723E+02    0.24108E+07    0.17059E+04
   196    0.54065E+04    0.64189E+00   -0.18595E+02    0.23979E+07    0.16883E+04
   197    0.54206E+04    0.63873E+00   -0.17444E+02    0.23851E+07    0.16709E+04
   198    0.54342E+04    0.63627E+00   -0.16272E+02    0.23724E+07    0.16538E+04
   199    0.54472E+04    0.63455E+00   -0.15077E+02    0.23599E+07    0.16369E+04
   200    0.54597E+04    0.63360E+00   -0.13861E+02    0.23474E+07    0.16202E+04
   201    0.54717E+04    0.63347E+00   -0.12624E+02    0.23350E+07    0.16038E+04
   202    0.54831E+04    0.63418E+00   -0.11366E+02    0.23227E+07    0.15875E+04
   203    0.54940E+04    0.63578E+00   -0.10087E+02    0.23105E+07    0.15714E+04
   204    0.55041E+04    0.63829E+00   -0.87898E+01    0.22984E+07    0.15556E+04
   205    0.55138E+04    0.64176E+00   -0.74723E+01    0.22865E+07    0.15399E+04
   206    0.55228E+04    0.64623E+00   -0.61357E+01    0.22746E+07    0.15244E+04
   207    0.55313E+04    0.65170E+00   -0.47804E+01    0.22628E+07    0.15091E+04
   208    0.55391E+04    0.65824E+00   -0.34070E+01    0.22511E+07    0.14940E+04
   209    0.55463E+04    0.66587E+00   -0.20157E+01    0.22395E+07    0.14791E+04
   210    0.55528E+04    0.67464E+00   -0.60744E+00    0.22280E+07    0.14643E+04
   211    0.55588E+04    0.68457E+00    0.81768E+00    0.22166E+07    0.14498E+04
   212    0.55641E+04    0.69570E+00    0.22588E+01    0.22052E+07    0.14354E+04
   213    0.55688E+04    0.70806E+00    0.37159E+01    0.21940E+07    0.14213E+04
   214    0.55729E+04    0.72166E+00    0.51878E+01    0.21829E+07    0.14073E+04
   215    0.55764E+04    0.73668E+00    0.66738E+01    0.21718E+07    0.13934E+04
   216    0.55792E+04    0.75293E+00    0.81745E+01    0.21609E+07    0.13798E+04
   217    0.55816E+04    0.77058E+00    0.96878E+01    0.21500E+07    0.13663E+04
   218    0.55832E+04    0.78962E+00    0.11214E+02    0.21392E+07    0.13530E+04
   219    0.55843E+04    0.81005E+00    0.12754E+02    0.21285E+07    0.13398E+04
   220    0.55847E+04    0.83201E+00    0.14303E+02    0.21179E+07    0.13269E+04
   221    0.55846E+04    0.85544E+00    0.15864E+02    0.21074E+07    0.13141E+04
   222    0.55839E+04    0.88048E+00    0.17435E+02    0.20969E+07    0.13014E+04
   223    0.55825E+04    0.90705E+00    0.19018E+02    0.20866E+07    0.12889E+04
   224    0.55806E+04    0.93515E+00    0.20607E+02    0.20763E+07    0.12766E+04
   225    0.55780E+04    0.96494E+00    0.22206E+02    0.20661E+07    0.12644E+04
   226    0.55749E+04    0.99641E+00    0.23812E+02    0.20560E+07    0.12524E+04
   227    0.55711E+04    0.10296E+01    0.25426E+02    0.20459E+07    0.12406E+04
   228    0.55668E+04    0.10644E+01    0.27047E+02    0.20360E+07    0.12288E+04
   229    0.55619E+04    0.11010E+01    0.28672E+02    0.20261E+07    0.12173E+04
   230    0.55563E+04    0.11393E+01    0.30303E+02    0.20163E+07    0.12059E+04
   231    0.55500E+04    0.11794E+01    0.31940E+02    0.20066E+07    0.11946E+04
   232    0.55433E+04    0.12213E+01    0.33580E+02    0.19969E+07    0.11835E+04
   233    0.55359E+04    0.12652E+01    0.35222E+02    0.19873E+07    0.11725E+04
   234    0.55278E+04    0.13109E+01    0.36867E+02    0.19778E+07    0.11616E+04
   235    0.55192E+04    0.13585E+01    0.38513E+02    0.19684E+07    0.11509E+04
   236    0.55099E+04    0.14080E+01    0.40160E+02    0.19590E+07    0.11404E+04
   237    0.55001E+04    0.14594E+01    0.41808E+02    0.19497E+07    0.11299E+04
   238    0.54896E+04    0.15129E+01    0.43456E+02    0.19405E+07    0.11196E+04
   239    0.54786E+04    0.15683E+01    0.45102E+02    0.19314E+07    0.11095E+04
   240    0.54669E+04    0.16257E+01    0.46746E+02    0.19223E+07    0.10994E+04
   241    0.54547E+04    0.16851E+01    0.48387E+02    0.19133E+07    0.10895E+04
   242    0.54420E+04    0.17465E+01    0.50026E+02    0.19044E+07    0.10797E+04
   243    0.54286E+04    0.18101E+01    0.51660E+02    0.18955E+07    0.10700E+04
   244    0.54147E+04    0.18756E+01    0.53290E+02    0.18867E+07    0.10605E+04
   245    0.54002E+04    0.19433E+01    0.54913E+02    0.18779E+07    0.10510E+04
   246    0.53851E+04    0.20131E+01    0.56532E+02    0.18692E+07    0.10417E+04
   247    0.53695E+04    0.20849E+01    0.58143E+02    0.18606E+07    0.10325E+04
   248    0.53534E+04    0.21592E+01    0.59746E+02    0.18521E+07    0.10234E+04
   249    0.53367E+04    0.22353E+01    0.61342E+02    0.18436E+07    0.10144E+04
   250    0.53195E+04    0.23137E+01    0.62927E+02    0.18351E+07    0.10055E+04
   251    0.53019E+04    0.23942E+01    0.64504E+02    0.18267E+07    0.99677E+03
   252    0.52836E+04    0.24769E+01    0.66071E+02    0.18184E+07    0.98810E+03
   253    0.52649E+04    0.25616E+01    0.67626E+02    0.18102E+07    0.97954E+03
   254    0.52457E+04    0.26487E+01    0.69169E+02    0.18020E+07    0.97109E+03
   255    0.52260E+04    0.27378E+01    0.70700E+02    0.17938E+07    0.96273E+03
   256    0.52058E+04    0.28293E+01    0.72220E+02    0.17857E+07    0.95448E+03
   257    0.51852E+04    0.29228E+01    0.73719E+02    0.17777E+07    0.94633E+03
   258    0.51640E+04    0.30186E+01    0.75212E+02    0.17697E+07    0.93827E+03
   259    0.51424E+04    0.31166E+01    0.76682E+02    0.17618E+07    0.93031E+03
   260    0.51205E+04    0.32167E+01    0.78145E+02    0.17539E+07    0.92245E+03
   261    0.50980E+04    0.33190E+01    0.79578E+02    0.17461E+07    0.91468E+03
   262    0.50750E+04    0.34236E+01    0.81004E+02    0.17384E+07    0.90700E+03
   263    0.50518E+04    0.35303E+01    0.82416E+02    0.17307E+07    0.89942E+03
   264    0.50281E+04    0.36392E+01    0.83805E+02    0.17230E+07    0.89193E+03
   265    0.50038E+04    0.37503E+01    0.85165E+02    0.17154E+07    0.88453E+03
   266    0.49793E+04    0.38636E+01    0.86518E+02    0.17079E+07    0.87721E+03
   267    0.49542E+04    0.39789E+01    0.87842E+02    0.17004E+07    0.86999E+03
   268    0.49288E+04    0.40966E+01    0.89150E+02    0.16930E+07    0.86285E+03
   269    0.49028E+04    0.42163E+01    0.90437E+02    0.16856E+07    0.85579E+03
   270    0.48766E+04    0.43381E+01    0.91702E+02    0.16782E+07    0.84882E+03
   271    0.48500E+04    0.44619E+01    0.92945E+02    0.16709E+07    0.84193E+03
   272    0.48231E+04    0.45881E+01    0.94158E+02    0.16637E+07    0.83513E+03
   273    0.47958E+04    0.47161E+01    0.95357E+02    0.16565E+07    0.82840E+03
   274    0.47682E+04    0.48463E+01    0.96519E+02    0.16494E+07    0.82175E+03
   275    0.47402E+04    0.49784E+01    0.97667E+02    0.16423E+07    0.81518E+03
   276    0.47120E+04    0.51126E+01    0.98778E+02    0.16352E+07    0.80869E+03
   277    0.46834E+04    0.52488E+01    0.99874E+02    0.16283E+07    0.80227E+03
   278    0.46545E+04    0.53869E+01    0.10093E+03    0.16213E+07    0.79593E+03
   279    0.46254E+04    0.55270E+01    0.10196E+03    0.16144E+07    0.78966E+03
   280    0.45959E+04    0.56689E+01    0.10298E+03    0.16075E+07    0.78347E+03
   281    0.45663E+04    0.58128E+01    0.10396E+03    0.16007E+07    0.77734E+03
   282    0.45363E+04    0.59585E+01    0.10491E+03    0.15940E+07    0.77128E+03
   283    0.45061E+04    0.61060E+01    0.10583E+03    0.15872E+07    0.76529E+03
   284    0.44757E+04    0.62553E+01    0.10672E+03    0.15806E+07    0.75937E+03
   285    0.44450E+04    0.64064E+01    0.10758E+03    0.15739E+07    0.75352E+03
   286    0.44141E+04    0.65593E+01    0.10841E+03    0.15673E+07    0.74773E+03
   287    0.43829E+04    0.67138E+01    0.10921E+03    0.15608E+07    0.74200E+03
   288    0.43516E+04    0.68700E+01    0.10998E+03    0.15543E+07    0.73634E+03
   289    0.43201E+04    0.70278E+01    0.11072E+03    0.15478E+07    0.73073E+03
   290    0.42885E+04    0.71871E+01    0.11142E+03    0.15414E+07    0.72519E+03
   291    0.42566E+04    0.73485E+01    0.11209E+03    0.15350E+07    0.71971E+03
   292    0.42244E+04    0.75111E+01    0.11273E+03    0.15287E+07    0.71428E+03
   293    0.41923E+04    0.76743E+01    0.11333E+03    0.15224E+07    0.70891E+03
   294    0.41598E+04    0.78398E+01    0.11391E+03    0.15161E+07    0.70359E+03
   295    0.41275E+04    0.80060E+01    0.11444E+03    0.15099E+07    0.69833E+03
   296    0.40949E+04    0.81744E+01    0.11495E+03    0.15037E+07    0.69313E+03
   297    0.40622E+04    0.83428E+01    0.11542E+03    0.14975E+07    0.68797E+03
   298    0.40293E+04    0.85134E+01    0.11585E+03    0.14914E+07    0.68286E+03
   299    0.39963E+04    0.86854E+01    0.11625E+03    0.14854E+07    0.67781E+03
   300    0.39633E+04    0.88575E+01    0.11660E+03    0.14793E+07    0.67280E+03
   301    0.39301E+04    0.90309E+01    0.11693E+03    0.14733E+07    0.66784E+03
   302    0.38970E+04    0.92052E+01    0.11723E+03    0.14674E+07    0.66293E+03
   303    0.38638E+04    0.93808E+01    0.11749E+03    0.14614E+07    0.65806E+03
   304    0.38305E+04    0.95580E+01    0.11770E+03    0.14555E+07    0.65323E+03
   305    0.37972E+04    0.97351E+01    0.11788E+03    0.14497E+07    0.64845E+03
   306    0.37638E+04    0.99130E+01    0.11803E+03    0.14438E+07    0.64372E+03
   307    0.37305E+04    0.10092E+02    0.11813E+03    0.14381E+07    0.63903E+03
   308    0.36971E+04    0.10272E+02    0.11821E+03    0.14323E+07    0.63438E+03
   309    0.36638E+04    0.10453E+02    0.11824E+03    0.14266E+07    0.62977E+03
   310    0.36305E+04    0.10633E+02    0.11824E+03    0.14209E+07    0.62521E+03
   311    0.35972E+04    0.10815E+02    0.11820E+03    0.14152E+07    0.62068E+03
   312    0.35640E+04    0.10996E+02    0.11813E+03    0.14096E+07    0.61620E+03
   313    0.35308E+04    0.11179E+02    0.11801E+03    0.14040E+07    0.61176E+03
   314    0.34976E+04    0.11362E+02    0.11786E+03    0.13985E+07    0.60735E+03
   315    0.34646E+04    0.11544E+02    0.11767E+03    0.13929E+07    0.60299E+03
   316    0.34316E+04    0.11727E+02    0.11745E+03    0.13875E+07    0.59866E+03
   317    0.33987E+04    0.11909E+02    0.11718E+03    0.13820E+07    0.59437E+03
   318    0.33658E+04    0.12093E+02    0.11688E+03    0.13766E+07    0.59012E+03
   319    0.33331E+04    0.12276E+02    0.11655E+03    0.13712E+07    0.58590E+03
   320    0.33006E+04    0.12459E+02    0.11618E+03    0.13658E+07    0.58172E+03
   321    0.32681E+04    0.12643E+02    0.11577E+03    0.13605E+07    0.57758E+03
   322    0.32357E+04    0.12825E+02    0.11532E+03    0.13552E+07    0.57347E+03
